  145   0.4028    -5.848744     0.732775
  146   0.4056    -4.980899     0.961008
  147   0.4083    -3.926728     1.103579
  148   0.4111    -2.773741     1.167611
  149   0.4139    -1.591506     1.153623
  150   0.4167    -0.466495     0.941130
  151   0.4194     0.290753     0.432035
  152   0.4222     0.397576    -0.235049
  153   0.4250    -0.179345    -0.813734
  154   0.4278    -1.229892    -1.113447
  155   0.4306    -2.406239    -1.168863
  156   0.4333    -3.567619    -1.125189
  157   0.4361    -4.656616    -1.008669
  158   0.4389    -5.584957    -0.805333
  159   0.4417    -6.267283    -0.527471
  160   0.4444    -6.639900    -0.200242
  161   0.4472    -6.667766     0.146233
  162   0.4500    -6.347434     0.478729
  163   0.4528    -5.710308     0.766163
  164   0.4556    -4.815108     0.982138
  165   0.4583    -3.746032     1.111177
  166   0.4611    -2.592754     1.164015
  167   0.4639    -1.418002     1.129339
  168   0.4667    -0.334076     0.873647
  169   0.4694     0.329293     0.323781
  170   0.4722     0.313487    -0.353370
  171   0.4750    -0.377447    -0.894081
  172   0.4778    -1.474675    -1.139014
  173   0.4806    -2.655476    -1.169120
  174   0.4833    -3.812915    -1.114552
  175   0.4861    -4.884579    -0.982990
  176   0.4889    -5.778895    -0.764097
  177   0.4917    -6.412774    -0.473600
  178   0.4944    -6.726094    -0.138416
  179   0.4972    -6.689607     0.209721
  180   0.5000    -6.306652     0.537119
  181   0.5028    -5.615369     0.813866
  182   0.5056    -4.678919     1.015584
  183   0.5083    -3.584201     1.132112
  184   0.5111    -2.414695     1.178608
  185   0.5139    -1.226986     1.124406
  186   0.5167    -0.165884     0.820281
  187   0.5194     0.413577     0.243389
  188   0.5222     0.320895    -0.413836
  189   0.5250    -0.414095    -0.917864
  190   0.5278    -1.514834    -1.129019
  191   0.5306    -2.672134    -1.143979
  192   0.5333    -3.802792    -1.083780
  193   0.5361    -4.839693    -0.946387
  194   0.5389    -5.695565    -0.723565
  195   0.5417    -6.286823    -0.431112
  196   0.5444    -6.557788    -0.095668
  197   0.5472    -6.478158     0.251242
  198   0.5500    -6.055304     0.575160
  199   0.5528    -5.327838     0.847286
  200   0.5556    -4.360732     1.046664
  201   0.5583    -3.234510     1.171780
  202   0.5611    -2.017172     1.244958
  203   0.5639    -0.744595     1.234407
  204   0.5667     0.451641     0.990058
  205   0.5694     1.235520     0.540490
  206   0.5722     1.532621     0.149527
  207   0.5750     1.534573    -0.146569
  208   0.5778     1.239482    -0.417551
  209   0.5806     0.699471    -0.634840
  210   0.5833    -0.030197    -0.810335
  211   0.5861    -0.921198    -1.156569
  212   0.5889    -2.343336    -1.657919
  213   0.5917    -4.237035    -1.972959
  214   0.5944    -6.289254    -2.064430
  215   0.5972    -8.365894    -1.946355
  216   0.6000   -10.181964    -1.562229
  217   0.6028   -11.490352    -0.969649
  218   0.6056   -12.121262    -0.259948
  219   0.6083   -12.010249     0.473277
  220   0.6111   -11.174708     1.141104
  221   0.6139    -9.728040     1.651801
  222   0.6167    -7.871105     1.922819
  223   0.6194    -5.882401     1.946380
  224   0.6222    -3.978345     1.786776
  225   0.6250    -2.308850     1.394703
  226   0.6278    -1.188940     0.966180
  227   0.6306    -0.376490     0.790243
  228   0.6333     0.391545     0.715504
  229   0.6361     1.054519     0.611150
  230   0.6389     1.613844     0.512716
  231   0.6417     2.079951     0.427338
  232   0.6444     2.468520     0.353616
  233   0.6472     2.787184     0.290136
  234   0.6500     3.048791     0.236340
  235   0.6528     3.259864     0.191140
  236   0.6556     3.431071     0.153763
  237   0.6583     3.567391     0.122864
  238   0.6611     3.676799     0.097705
  239   0.6639     3.762801     0.077376
  240   0.6667     3.831551     0.061153
  241   0.6694     3.885108     0.048074
  242   0.6722     3.927699     0.037676
  243   0.6750     3.960461     0.029492
  244   0.6778     3.986683     0.023126
  245   0.6806     4.006713     0.018020
  246   0.6833     4.022722     0.013987
  247   0.6861     4.034687     0.010874
  248   0.6889     4.044471     0.008517
  249   0.6917     4.051721     0.006598
  250   0.6944     4.057666     0.005071
  251   0.6972     4.061864     0.003928
  252   0.7000     4.065523     0.003107
  253   0.7028     4.068078     0.002399
  254   0.7056     4.070322     0.001814
  255   0.7083     4.071707     0.001405
  256   0.7111     4.073131     0.001151
  257   0.7139     4.074008     0.000893
  258   0.7167     4.074917     0.000654
  259   0.7194     4.075317     0.000509
  260   0.7222     4.075936     0.000456
  261   0.7250     4.076229     0.000362
  262   0.7278     4.076659     0.000248
  263   0.7306     4.076725     0.000196
  264   0.7333     4.077052     0.000212
  265   0.7361     4.077149     0.000176
  266   0.7389     4.077403     0.000106
  267   0.7417     4.077361     0.000084
  268   0.7444     4.077571     0.000121
  269   0.7472     4.077603     0.000108
  270   0.7500     4.077786     0.000054
  271   0.7528     4.077711     0.000041
  272   0.7556     4.077869     0.000084
  273   0.7583     4.077878     0.000079
  274   0.7611     4.078027     0.000033
  275   0.7639     4.077944     0.000022
  276   0.7667     4.078071     0.000065
  277   0.7694     4.078074     0.000065
  278   0.7722     4.078200     0.000022
  279   0.7750     4.078117     0.000011
  280   0.7778     4.078222     0.000052
  281   0.7806     4.078222     0.000055
  282   0.7833     4.078332     0.000015
  283   0.7861     4.078251     0.000002
  284   0.7889     4.078336     0.000042
  285   0.7917     4.078334     0.000047
  286   0.7944     4.078430     0.000009
  287   0.7972     4.078352    -0.000006
  288   0.8000     4.078419     0.000032
  289   0.8028     4.078417     0.000039
  290   0.8056     4.078498     0.000003
  291   0.8083     4.078422    -0.000013
  292   0.8111     4.078471     0.000023
  293   0.8139     4.078468     0.018859
  294   0.8167     4.116190     0.072847
  295   0.8194     4.224163     0.135558
  296   0.8222     4.387305     0.178684
  297   0.8250     4.581530     0.194255
  298   0.8278     4.775814     0.178662
  299   0.8306     4.938853     0.135551
  300   0.8333     5.046915     0.072855
  301   0.8361     5.084564     0.018845
  302   0.8389     5.084604    -0.000014
  303   0.8417     5.084537    -0.000035
  304   0.8444     5.084535    -0.000003
  305   0.8472     5.084530     0.000011
  306   0.8500     5.084557    -0.000019
  307   0.8528     5.084492    -0.000042
  308   0.8556     5.084473    -0.000012
  309   0.8583     5.084468     0.000003
  310   0.8611     5.084480    -0.000025
  311   0.8639     5.084419    -0.000049
  312   0.8667     5.084382    -0.000020
  313   0.8694     5.084378    -0.000004
  314   0.8722     5.084375    -0.000030
  315   0.8750     5.084318    -0.000056
  316   0.8778     5.084263    -0.000029
  317   0.8806     5.084260    -0.000011
  318   0.8833     5.084242    -0.000035
  319   0.8861     5.084190    -0.000063
  320   0.8889     5.084116    -0.000037
  321   0.8917     5.084115    -0.000018
  322   0.8944     5.084080    -0.000041
  323   0.8972     5.084034    -0.000070
  324   0.9000     5.083939    -0.000046
  325   0.9028     5.083942    -0.000025
  326   0.9056     5.083889    -0.000046
  327   0.9083     5.083850    -0.000078
  328   0.9111     5.083734    -0.000054
  329   0.9139     5.083742    -0.000032
  330   0.9167     5.083670    -0.000051
  331   0.9194     5.083640    -0.000085
  332   0.9222     5.083500    -0.000063
  333   0.9250     5.083514    -0.000040
  334   0.9278     5.083421    -0.000056
  335   0.9306     5.083401    -0.000092
  336   0.9333     5.083236    -0.000072
  337   0.9361     5.083257    -0.000047
  338   0.9389     5.083142    -0.000061
  339   0.9417     5.083135    -0.000101
  340   0.9444     5.082941    -0.000082
  341   0.9472     5.082972    -0.000056
  342   0.9500     5.082830    -0.000067
  343   0.9528     5.082837    -0.000110
  344   0.9556     5.082611    -0.000092
  345   0.9583     5.082653    -0.000066
  346   0.9611     5.082479    -0.000075
  347   0.9639     5.082502    -0.000122
  348   0.9667     5.082234    -0.000107
  349   0.9694     5.082288    -0.000082
  350   0.9722     5.082071    -0.000090
  351   0.9750     5.082108    -0.000144
  352   0.9778     5.081782    -0.000135
  353   0.9806     5.081837    -0.000115
  354   0.9833     5.081553    -0.000126
  355   0.9861     5.081585    -0.000197
  356   0.9889     5.081159    -0.000203
  357   0.9917     5.081178    -0.000201
  358   0.9944     5.080757    -0.000231
  359   0.9972     5.080716    -0.000343
Max:    5.084604
