   60   0.1667    -2.447742     1.143514
   61   0.1694    -1.331933     0.942709
   62   0.1722    -0.562323     0.442441
   63   0.1750    -0.447052    -0.234643
   64   0.1778    -1.031609    -0.818349
   65   0.1806    -2.083751    -1.114202
   66   0.1833    -3.260013    -1.168888
   67   0.1861    -4.421528    -1.124923
   68   0.1889    -5.509860    -1.007495
   69   0.1917    -6.436518    -0.802453
   70   0.1944    -7.114766    -0.522676
   71   0.1972    -7.481869    -0.193419
   72   0.2000    -7.501603     0.154236
   73   0.2028    -7.173397     0.486701
   74   0.2056    -6.528201     0.772598
   75   0.2083    -5.628201     0.986006
   76   0.2111    -4.556190     1.111882
   77   0.2139    -3.404436     1.162091
   78   0.2167    -2.232007     1.123166
   79   0.2194    -1.158104     0.860687
   80   0.2222    -0.510634     0.303431
   81   0.2250    -0.551242    -0.376210
   82   0.2278    -1.263053    -0.905494
   83   0.2306    -2.362230    -1.135868
   84   0.2333    -3.534790    -1.160244
   85   0.2361    -4.682718    -1.102648
   86   0.2389    -5.740086    -0.966968
   87   0.2417    -6.616654    -0.744263
   88   0.2444    -7.228613    -0.451610
   89   0.2472    -7.519874    -0.115929
   90   0.2500    -7.460472     0.230932
   91   0.2528    -7.058009     0.555736
   92   0.2556    -6.349001     0.828038
   93   0.2583    -5.401934     1.023225
   94   0.2611    -4.302551     1.130597
   95   0.2639    -3.140739     1.166027
   96   0.2667    -1.970498     1.091715
   97   0.2694    -0.957309     0.760945
   98   0.2722    -0.448608     0.153783
   99   0.2750    -0.649744    -0.515886
  100   0.2778    -1.480380    -0.983651
  101   0.2806    -2.617045    -1.154579
  102   0.2833    -3.789538    -1.155138
  103   0.2861    -4.927322    -1.082450
  104   0.2889    -5.954438    -0.926825
  105   0.2917    -6.780972    -0.686282
  106   0.2944    -7.327001    -0.381214
  107   0.2972    -7.543399    -0.039964
  108   0.3000    -7.406929     0.304872
  109   0.3028    -6.933656     0.620262
  110   0.3056    -6.166406     0.876836
  111   0.3083    -5.179985     1.052123
  112   0.3111    -4.062160     1.141524
  113   0.3139    -2.896936     1.160904
  114   0.3167    -1.740352     1.043306
  115   0.3194    -0.810324     0.644107
  116   0.3222    -0.452138     0.000394
  117   0.3250    -0.809536    -0.643339
  118   0.3278    -1.738816    -1.042634
  119   0.3306    -2.894805    -1.160355
  120   0.3333    -4.059526    -1.141135
  121   0.3361    -5.177075    -1.051859
  122   0.3389    -6.163244    -0.876689
  123   0.3417    -6.930452    -0.620148
  124   0.3444    -7.403541    -0.304733
  125   0.3472    -7.539919     0.040267
  126   0.3500    -7.323007     0.381765
  127   0.3528    -6.776389     0.687324
  128   0.3556    -5.948359     0.928637
  129   0.3583    -4.919115     1.085643
  130   0.3611    -3.777073     1.160226
  131   0.3639    -2.598663     1.162484
  132   0.3667    -1.452105     0.994443
  133   0.3694    -0.609776     0.530893
  134   0.3722    -0.390319    -0.129282
  135   0.3750    -0.868341    -0.740244
  136   0.3778    -1.870808    -1.088472
  137   0.3806    -3.045284    -1.171556
  138   0.3833    -4.213920    -1.138554
  139   0.3861    -5.322392    -1.034886
  140   0.3889    -6.283691    -0.844390
  141   0.3917    -7.011172    -0.575778
  142   0.3944    -7.435248    -0.253132
  143   0.3972    -7.517436     0.093727
  144   0.4000    -7.247794     0.431496
  145   0.4028    -6.654443     0.728439
  146   0.4056    -5.790916     0.957222
  147   0.4083    -4.739999     1.100340
  148   0.4111    -3.590237     1.164525
  149   0.4139    -2.410948     1.151374
  150   0.4167    -1.287489     0.942332
  151   0.4194    -0.526284     0.436740
  152   0.4222    -0.414010    -0.229876
  153   0.4250    -0.986036    -0.811139
  154   0.4278    -2.036288    -1.114433
  155   0.4306    -3.214902    -1.171446
  156   0.4333    -4.379180    -1.128214
  157   0.4361    -5.471329    -1.012684
  158   0.4389    -6.404549    -0.810329
  159   0.4417    -7.091988    -0.532791
  160   0.4444    -7.470130    -0.204891
  161   0.4472    -7.501771     0.142883
  162   0.4500    -7.184364     0.476878
  163   0.4528    -6.548016     0.765416
  164   0.4556    -5.653532     0.982180
  165   0.4583    -4.583656     1.111443
  166   0.4611    -3.430646     1.164138
  167   0.4639    -2.255381     1.129434
  168   0.4667    -1.171777     0.876184
  169   0.4694    -0.503013     0.324445
  170   0.4722    -0.522886    -0.359348
  171   0.4750    -1.221710    -0.894724
  172   0.4778    -2.312334    -1.130189
  173   0.4806    -3.482088    -1.158089
  174   0.4833    -4.628511    -1.103018
  175   0.4861    -5.688125    -0.970191
  176   0.4889    -6.568893    -0.750352
  177   0.4917    -7.188829    -0.460383
  178   0.4944    -7.489658    -0.126960
  179   0.4972    -7.442749     0.217823
  180   0.5000    -7.054011     0.540798
  181   0.5028    -6.361153     0.812105
  182   0.5056    -5.429801     1.008573
  183   0.5083    -4.344007     1.119828
  184   0.5111    -3.190145     1.161249
  185   0.5139    -2.021510     1.093717
  186   0.5167    -1.002710     0.770989
  187   0.5194    -0.479532     0.156336
  188   0.5222    -0.690038    -0.516635
  189   0.5250    -1.512802    -0.956048
  190   0.5278    -2.602134    -1.108002
  191   0.5306    -3.728805    -1.112372
  192   0.5333    -4.826877    -1.045979
  193   0.5361    -5.820763    -0.891699
  194   0.5389    -6.610275    -0.649007
  195   0.5417    -7.118777    -0.340201
  196   0.5444    -7.290677     0.002919
  197   0.5472    -7.112940     0.346070
  198   0.5500    -6.598537     0.657730
  199   0.5528    -5.797480     0.916732
  200   0.5556    -4.765073     1.112386
  201   0.5583    -3.572708     1.258519
  202   0.5611    -2.248034     1.377985
  203   0.5639    -0.816737     1.398081
  204   0.5667     0.548127     1.173450
  205   0.5694     1.530164     0.832824
  206   0.5722     2.213774     0.605838
  207   0.5750     2.741839     0.454917
  208   0.5778     3.123609     0.334802
  209   0.5806     3.411442     0.247988
  210   0.5833     3.619584     0.182764
  211   0.5861     3.776970     0.135494
  212   0.5889     3.890572     0.100170
  213   0.5917     3.977310     0.074319
  214   0.5944     4.039211     0.054867
  215   0.5972     4.087045     0.040780
  216   0.6000     4.120772     0.030245
  217   0.6028     4.147536     0.022533
  218   0.6056     4.165839     0.016666
  219   0.6083     4.180867     0.012481
  220   0.6111     4.190802     0.009319
  221   0.6139     4.199506     0.006984
  222   0.6167     4.204769     0.005151
  223   0.6194     4.209808     0.003915
  224   0.6222     4.212600     0.002980
  225   0.6250     4.215768     0.002272
  226   0.6278     4.217144     0.001666
  227   0.6306     4.219099     0.001306
  228   0.6333     4.219756     0.001039
  229   0.6361     4.221177     0.000825
  230   0.6389     4.221405     0.000601
  231   0.6417     4.222379     0.000504
  232   0.6444     4.222413     0.000438
  233   0.6472     4.223255     0.000370
  234   0.6500     4.223154     0.000267
  235   0.6528     4.223788     0.000248
  236   0.6556     4.223650     0.000245
  237   0.6583     4.224278     0.000222
  238   0.6611     4.224095     0.000156
  239   0.6639     4.224589     0.000154
  240   0.6667     4.224402     0.000169
  241   0.6694     4.224927     0.000162
  242   0.6722     4.224727     0.000112
  243   0.6750     4.225151     0.000113
  244   0.6778     4.224953     0.000132
  245   0.6806     4.225415     0.000130
  246   0.6833     4.225212     0.000087
  247   0.6861     4.225590     0.000089
  248   0.6889     4.225391     0.000110
  249   0.6917     4.225810     0.000110
  250   0.6944     4.225611     0.000071
  251   0.6972     4.225952     0.000070
  252   0.7000     4.225751     0.000092
  253   0.7028     4.226135     0.000095
  254   0.7056     4.225941     0.000060
  255   0.7083     4.226254     0.000057
  256   0.7111     4.226054     0.000077
  257   0.7139     4.226408     0.000080
  258   0.7167     4.226214     0.000048
  259   0.7194     4.226504     0.000045
  260   0.7222     4.226304     0.000065
  261   0.7250     4.226634     0.000070
  262   0.7278     4.226443     0.000039
  263   0.7306     4.226713     0.000033
  264   0.7333     4.226510     0.000053
  265   0.7361     4.226819     0.000060
  266   0.7389     4.226630     0.000033
  267   0.7417     4.226884     0.000025
  268   0.7444     4.226681     0.000044
  269   0.7472     4.226972     0.000051
  270   0.7500     4.226783     0.000026
  271   0.7528     4.227023     0.000018
  272   0.7556     4.226819     0.000036
  273   0.7583     4.227096     0.000045
  274   0.7611     4.226908     0.000020
  275   0.7639     4.227137     0.000011
  276   0.7667     4.226930     0.000029
  277   0.7694     4.227194     0.000039
  278   0.7722     4.227007     0.000017
  279   0.7750     4.227227     0.000006
  280   0.7778     4.227019     0.000023
  281   0.7806     4.227273     0.000033
  282   0.7833     4.227085     0.000012
  283   0.7861     4.227297     0.000001
  284   0.7889     4.227087     0.000018
  285   0.7917     4.227333     0.000029
  286   0.7944     4.227145     0.000009
  287   0.7972     4.227352    -0.000004
  288   0.8000     4.227137     0.000012
  289   0.8028     4.227376     0.000025
  290   0.8056     4.227187     0.000007
  291   0.8083     4.227389    -0.000007
  292   0.8111     4.227172     0.000007
  293   0.8139     4.227404    -0.000054
  294   0.8167     4.227064    -0.000283
  295   0.8194     4.226837    -0.000545
  296   0.8222     4.225974    -0.000700
  297   0.8250     4.225438    -0.000747
  298   0.8278     4.224479    -0.000702
  299   0.8306     4.224033    -0.000550
  300   0.8333     4.223379    -0.000290
  301   0.8361     4.223453    -0.000063
  302   0.8389     4.223253    -0.000003
  303   0.8417     4.223446    -0.000021
  304   0.8444     4.223210    -0.000009
  305   0.8472     4.223427     0.000005
  306   0.8500     4.223221    -0.000009
  307   0.8528     4.223410    -0.000028
  308   0.8556     4.223165    -0.000016
  309   0.8583     4.223378    -0.000000
  310   0.8611     4.223164    -0.000013
  311   0.8639     4.223352    -0.000035
  312   0.8667     4.223095    -0.000024
  313   0.8694     4.223303    -0.000008
  314   0.8722     4.223079    -0.000019
  315   0.8750     4.223265    -0.000042
  316   0.8778     4.222996    -0.000032
  317   0.8806     4.223200    -0.000016
  318   0.8833     4.222964    -0.000027
  319   0.8861     4.223147    -0.000050
  320   0.8889     4.222863    -0.000042
  321   0.8917     4.223064    -0.000024
  322   0.8944     4.222815    -0.000033
  323   0.8972     4.222997    -0.000060
  324   0.9000     4.222695    -0.000052
  325   0.9028     4.222892    -0.000034
  326   0.9056     4.222626    -0.000042
  327   0.9083     4.222809    -0.000069
  328   0.9111     4.222488    -0.000063
  329   0.9139     4.222684    -0.000045
  330   0.9167     4.222399    -0.000051
  331   0.9194     4.222582    -0.000080
  332   0.9222     4.222239    -0.000074
  333   0.9250     4.222434    -0.000055
  334   0.9278     4.222129    -0.000059
  335   0.9306     4.222316    -0.000091
  336   0.9333     4.221947    -0.000087
  337   0.9361     4.222142    -0.000066
  338   0.9389     4.221814    -0.000068
  339   0.9417     4.222006    -0.000102
  340   0.9444     4.221609    -0.000099
  341   0.9472     4.221809    -0.000078
  342   0.9500     4.221453    -0.000078
  343   0.9528     4.221652    -0.000115
  344   0.9556     4.221223    -0.000112
  345   0.9583     4.221428    -0.000091
  346   0.9611     4.221041    -0.000089
  347   0.9639     4.221250    -0.000130
  348   0.9667     4.220781    -0.000130
  349   0.9694     4.220991    -0.000109
  350   0.9722     4.220562    -0.000105
  351   0.9750     4.220780    -0.000153
  352   0.9778     4.220256    -0.000157
  353   0.9806     4.220466    -0.000142
  354   0.9833     4.219972    -0.000142
  355   0.9861     4.220182    -0.000205
  356   0.9889     4.219562    -0.000222
  357   0.9917     4.219737    -0.000224
  358   0.9944     4.219114    -0.000241
  359   0.9972     4.219255    -0.000343
Max:    4.227404
